No.	Z Error(mm)	3D Error
617	0.320000	1.379955
618	0.960000	4.281099
619	0.640000	7.081834
620	0.960000	6.565074
621	0.960000	5.512543
622	0.960000	5.199572
623	0.960000	4.248656
624	0.320000	3.202894
625	0.640000	4.551593
626	0.320000	0.578620
627	0.640000	4.206689
628	0.640000	4.761066
629	0.000000	0.349977
630	0.320000	1.766128
631	0.640000	1.617940
632	0.640000	2.401229
633	0.640000	3.257248
634	0.640000	2.495547
635	0.320000	2.715291
636	0.640000	1.946350
637	0.320000	6.226250
638	0.640000	2.012053
639	0.000000	1.677573
640	0.320000	1.788063
641	0.000000	1.015055
642	0.640000	1.859985
643	0.640000	2.708472
644	0.640000	3.067276
645	1.280000	4.484487
646	0.640000	3.245177
647	0.320000	1.814065
648	1.920000	3.813165
649	0.000000	1.509682
650	0.960000	2.379815
651	0.640000	2.089636
652	0.000000	1.090437
653	0.320000	1.157859
654	0.000000	1.539556
655	0.320000	2.232136
656	0.960000	5.055283
657	0.000000	1.390692
658	0.640000	1.850647
659	0.000000	1.904274
660	0.320000	0.801422
661	0.000000	1.556956
662	0.960000	2.535918
663	0.640000	3.353580
664	1.280000	3.225493
665	0.640000	2.789633
666	0.000000	1.008731
667	1.280000	3.501264
668	0.960000	2.980158
669	0.960000	3.243256
670	0.640000	2.755758
671	1.600000	3.837272
672	0.640000	2.128371
673	0.640000	1.879338
674	0.640000	2.370474
675	0.640000	2.460038
676	0.640000	1.697012
677	0.320000	1.029322
678	0.640000	1.206247
679	0.320000	1.290180
680	0.000000	1.174556
681	1.600000	4.926859
682	0.960000	2.817081
683	0.000000	0.887454
684	0.960000	2.435873
685	1.920000	6.863809
686	0.000000	2.152441
687	0.960000	2.888105
688	1.280000	2.417625
689	0.320000	0.758773
690	1.280000	3.460608
691	0.640000	3.432406
692	0.640000	3.059561
693	0.640000	1.540195
694	0.640000	1.972746
695	0.320000	1.890646
696	0.320000	1.231798
697	0.640000	2.262795
698	0.960000	4.151607
699	0.960000	2.940754
700	0.960000	3.272868
701	0.640000	2.063622
702	0.960000	2.314081
703	1.920000	4.745834
704	0.640000	3.106069
705	0.640000	1.287622
706	0.320000	0.740166
707	0.960000	1.631218
708	0.960000	1.772583
709	0.960000	1.160361
710	1.600000	3.412471
711	2.240000	4.467084
712	1.920000	3.289498
713	0.640000	1.210620
714	1.920000	3.171610
715	0.960000	2.250487
716	0.000000	1.575010
717	1.280000	2.864418
718	0.960000	1.972583
719	0.960000	2.034716
720	0.960000	2.358514
721	1.600000	3.000916
722	0.960000	2.166584
723	1.280000	2.426606
724	1.280000	2.272662
725	1.920000	4.138581
726	0.320000	0.598283
727	0.640000	1.359783
728	1.600000	2.832810
729	1.920000	3.676428
730	0.320000	0.530795
731	0.960000	1.696206
732	0.000000	1.259252
733	0.960000	2.297960
734	0.960000	1.327777
735	2.240000	3.819477
736	1.280000	2.242409
737	3.200000	5.721357
738	0.960000	1.594436
739	1.920000	3.506796
740	0.640000	1.029945
741	1.920000	3.478086
742	0.640000	1.855833
743	1.280000	1.832092
744	3.200000	5.175050
745	2.240000	3.904525
746	0.640000	0.799989
747	1.920000	3.411628
748	1.920000	3.646209
749	1.280000	1.929408
750	1.600000	3.488318
751	1.920000	3.276621
752	2.240000	4.225833
753	0.960000	2.035226
754	1.600000	2.895842
