No.	Z Error(mm)	3D Error
560	1.600000	8.266794
561	1.280000	7.122965
562	2.240000	8.344988
563	2.560000	9.066113
564	2.240000	8.748135
565	1.280000	7.183715
566	3.840000	9.889526
567	1.920000	8.131535
568	2.880000	9.352774
569	2.880000	9.399084
570	1.280000	7.302098
571	1.600000	7.303278
572	1.600000	7.411037
573	2.240000	7.726495
574	0.960000	7.118278
575	1.920000	7.987411
576	1.280000	7.772102
577	1.600000	7.571043
578	2.240000	8.764256
579	0.640000	5.867109
580	0.960000	6.473270
581	1.920000	8.632782
582	1.280000	7.372523
583	0.960000	6.442145
584	1.920000	7.655927
585	1.280000	8.160330
586	1.920000	7.542958
587	1.920000	7.784653
588	0.000000	4.314658
589	0.320000	6.520008
590	0.320000	6.485821
591	0.640000	7.238937
592	0.960000	7.387995
593	0.320000	5.571753
594	1.280000	7.466475
595	0.640000	7.264966
596	0.000000	6.705009
597	0.320000	6.246232
598	1.280000	8.329457
599	0.960000	7.967547
600	0.320000	6.697145
601	0.320000	5.834986
602	0.320000	5.821201
603	0.640000	6.774891
604	1.280000	8.019893
605	0.320000	6.356018
606	0.640000	6.678883
607	1.920000	7.608411
608	1.280000	7.739646
609	1.600000	8.064141
610	1.600000	8.726699
611	1.600000	7.125731
612	0.000000	6.229306
613	1.280000	7.847036
614	1.280000	7.821599
615	1.280000	7.419525
616	0.320000	6.394576
617	0.960000	8.035899
618	0.640000	7.128777
619	1.280000	8.598345
620	0.320000	7.458399
621	1.280000	8.431910
622	0.320000	6.824541
623	0.640000	7.566262
624	0.960000	7.077966
625	0.960000	7.418369
626	0.640000	5.732842
627	1.600000	8.290616
628	1.600000	8.859728
629	1.280000	8.149507
630	1.920000	9.006915
631	0.640000	7.789225
632	0.640000	7.221475
633	0.320000	7.035683
634	0.960000	7.832006
635	1.280000	7.746665
636	1.920000	8.490339
637	0.960000	6.893353
638	0.640000	7.264580
639	0.960000	7.359573
640	0.320000	5.857860
641	0.960000	6.570188
642	0.320000	6.560336
643	0.320000	7.106063
644	0.960000	7.258798
645	1.280000	8.209156
646	1.280000	7.369676
647	1.280000	7.685600
648	1.280000	6.907001
649	1.280000	8.313398
650	0.960000	6.002222
651	0.960000	7.438744
652	1.600000	7.482701
653	2.240000	9.316871
654	0.320000	5.663609
655	0.320000	6.195593
656	0.320000	5.567772
657	1.600000	9.178213
658	0.960000	7.172428
659	0.320000	6.547290
660	0.320000	6.945676
661	0.960000	7.333570
662	1.280000	7.784843
663	0.960000	6.074024
664	0.960000	6.168952
665	0.640000	6.245946
666	0.320000	6.476380
667	0.320000	5.701208
668	0.640000	6.416228
669	0.640000	7.119342
670	0.640000	7.350456
671	0.640000	8.014189
672	0.960000	7.841131
673	0.000000	6.461519
674	0.960000	6.049755
675	0.320000	6.823807
676	0.640000	6.085030
677	0.960000	5.972020
678	0.000000	5.025766
679	0.640000	7.250602
680	0.960000	6.263432
681	0.640000	7.355955
682	1.600000	6.945040
683	1.600000	7.282795
684	0.320000	5.371951
685	0.640000	7.276627
686	0.640000	7.191910
687	0.960000	7.235483
688	0.960000	8.057852
689	0.000000	5.389541
690	1.280000	8.246801
691	0.320000	6.056849
692	0.320000	5.952194
693	1.600000	7.526792
694	0.640000	6.103292
695	0.320000	6.465203
696	0.320000	5.969611
697	0.000000	5.097970
698	2.240000	7.975852
699	0.960000	6.743831
700	0.320000	4.733389
701	0.000000	5.657436
702	0.640000	6.488576
703	1.280000	7.975047
704	0.960000	7.352972
705	0.000000	7.237941
706	0.640000	6.938475
707	0.960000	7.618369
708	1.280000	8.462178
709	0.320000	5.006261
710	0.640000	7.267450
711	0.000000	6.409549
712	0.640000	7.552055
713	0.320000	6.235708
714	0.320000	5.536778
715	0.960000	5.935608
716	0.960000	6.032664
717	0.320000	7.217757
718	0.960000	8.112832
719	1.600000	7.704372
720	0.320000	8.377776
721	0.320000	7.683692
722	0.320000	6.289268
723	0.000000	6.462799
724	0.320000	6.425089
725	0.000000	6.932333
726	0.000000	7.150416
727	0.640000	7.485745
728	0.320000	7.627485
729	0.640000	6.485073
730	1.600000	6.826332
731	0.320000	6.058306
732	0.320000	6.607539
733	0.000000	5.700919
734	0.320000	6.817396
735	0.640000	7.549294
736	0.320000	6.353706
737	0.320000	7.600602
738	0.320000	6.498828
739	1.280000	7.188155
740	0.000000	5.876397
741	0.960000	7.255665
742	0.000000	5.957044
743	0.640000	6.038842
744	0.000000	6.277223
745	0.640000	6.829995
746	0.960000	7.246151
747	0.000000	6.963857
748	0.320000	7.069785
749	0.320000	6.974593
750	0.000000	7.273433
751	0.000000	7.719683
752	0.320000	6.821929
753	0.320000	6.206938
754	0.320000	6.730198
755	0.000000	6.390068
756	0.960000	9.259745
757	0.320000	8.058532
758	1.280000	9.434289
759	0.000000	7.368155
760	0.000000	6.502364
761	1.280000	8.826805
762	0.320000	7.800473
763	0.320000	8.233771
764	0.960000	8.999796
765	0.960000	8.327896
766	0.640000	6.774948
767	0.960000	8.205896
768	0.000000	6.765100
769	0.320000	7.688462
770	0.320000	7.855075
771	0.320000	7.767150
772	0.320000	8.277636
773	0.320000	6.571778
774	0.000000	6.161881
775	0.960000	8.958818
