No.	Z Error(mm)	3D Error
513	0.320000	7.787706
514	2.560000	9.977143
515	4.160000	10.518327
516	1.280000	6.733786
517	2.240000	3.779793
518	0.960000	8.029781
519	2.560000	9.565759
520	2.240000	7.815490
521	0.640000	8.846355
522	2.560000	5.969134
523	2.560000	10.166467
524	3.520000	8.924541
525	2.560000	7.245336
526	2.880000	8.464604
527	0.960000	4.720078
528	1.280000	6.618954
529	5.760000	9.211898
530	0.960000	6.393149
531	1.920000	4.749449
532	4.480000	7.423876
533	4.160000	6.275541
534	3.840000	4.913663
535	8.000000	10.537432
536	4.480000	10.920826
537	8.320000	9.615399
538	0.320000	2.736202
539	2.240000	4.700111
540	2.880000	5.369022
541	0.640000	1.424211
542	6.400000	9.705119
543	2.240000	6.526677
544	4.160000	6.434910
545	4.480000	6.731633
546	2.880000	5.727526
547	7.360000	10.420946
548	4.160000	7.477417
549	4.480000	7.209888
550	1.280000	2.496607
551	0.960000	3.508389
552	4.160000	7.014689
553	11.520000	14.363389
554	6.080000	9.535361
555	7.680000	9.575849
556	4.160000	5.888958
557	3.200000	4.722239
558	8.960000	11.429354
559	7.040000	10.597869
560	6.400000	8.768134
561	6.720000	9.671851
562	7.040000	9.573611
563	5.120000	7.402591
564	9.920000	12.834190
565	3.840000	7.426923
566	5.440000	7.975928
567	5.120000	8.966870
568	4.800000	6.387167
569	6.720000	8.480207
570	0.960000	4.172940
571	2.880000	4.838992
572	6.400000	9.571834
573	4.160000	8.499803
574	5.120000	8.876681
575	3.200000	4.846722
576	7.680000	10.563579
577	3.840000	8.008536
578	10.880000	13.295281
579	7.360000	11.279547
580	3.520000	7.538655
581	6.080000	8.273651
582	4.800000	8.239055
583	7.360000	9.883724
584	4.160000	7.169573
585	6.720000	11.821649
586	7.040000	9.763615
587	2.240000	3.367065
588	1.280000	9.053544
589	1.920000	7.386836
590	5.440000	13.115134
591	5.120000	9.952382
592	4.480000	9.836186
593	2.880000	9.367781
594	3.840000	7.518191
595	0.320000	9.800677
596	4.160000	11.174661
597	5.120000	10.944883
598	6.080000	12.149354
599	4.800000	9.978193
600	4.160000	7.771707
601	0.320000	6.261598
602	3.200000	7.498356
603	3.520000	8.001092
604	5.120000	10.383938
605	4.480000	8.236743
606	4.800000	9.288935
607	6.080000	10.696409
608	4.160000	9.447543
609	2.880000	8.386156
610	4.800000	8.933894
611	3.840000	7.848223
612	5.760000	9.461828
613	2.560000	7.001695
614	3.520000	11.293779
615	1.920000	5.395750
616	2.240000	8.023945
617	2.560000	8.530258
618	5.120000	9.547392
619	3.840000	8.639107
620	1.280000	10.032377
621	3.520000	10.024655
622	3.200000	7.354846
623	3.520000	9.262751
624	1.280000	9.649695
625	0.960000	8.921301
626	3.520000	6.666800
627	1.280000	7.869583
628	5.120000	10.618269
629	0.640000	8.253847
630	2.240000	5.295281
631	5.440000	11.445644
632	0.960000	7.322754
633	4.480000	9.201365
634	1.280000	5.771244
635	1.600000	4.229509
636	0.000000	5.413641
637	2.880000	7.926702
638	4.480000	9.708837
639	0.960000	3.232102
640	1.600000	8.403417
641	0.320000	3.910394
642	1.920000	6.183697
643	3.840000	10.442350
644	2.240000	4.545972
645	0.000000	5.384031
646	1.280000	3.274655
647	0.320000	3.048476
648	1.600000	6.765285
649	2.240000	5.557561
650	2.560000	4.589931
651	4.480000	10.346026
652	1.280000	3.382425
653	2.560000	4.506077
654	0.640000	5.670549
655	3.200000	10.219317
656	4.800000	8.538637
