No.	Z Error(mm)	3D Error
420	1.600000	2.771882
421	0.640000	2.300788
422	1.280000	2.329494
423	0.000000	1.334780
424	0.320000	0.839116
425	0.320000	0.402450
426	0.640000	1.509998
427	1.600000	2.544783
428	0.640000	2.942639
429	2.880000	4.996254
430	2.560000	4.103103
431	0.320000	0.972491
432	0.960000	2.280875
433	0.000000	0.880437
434	0.320000	1.126893
435	0.320000	0.382182
436	0.000000	1.277068
437	0.320000	0.644493
438	0.320000	0.670045
439	0.000000	0.245565
440	0.960000	1.307235
441	0.000000	0.509983
442	0.320000	0.809531
443	0.960000	1.630787
444	0.320000	0.834559
445	0.640000	1.712515
446	0.320000	0.684154
447	0.640000	1.241781
448	0.320000	0.918278
449	0.320000	0.550102
450	0.320000	1.280982
451	0.640000	1.334137
452	0.320000	0.980780
453	1.280000	2.408169
454	0.000000	1.306436
455	0.000000	0.447551
456	0.320000	0.655154
457	0.960000	1.975906
458	0.640000	1.200182
459	0.320000	1.503369
460	0.320000	0.933767
461	0.640000	1.881809
462	0.320000	1.910219
463	0.640000	1.814062
464	0.320000	1.313182
465	0.320000	1.144175
466	0.320000	0.565222
467	0.000000	0.353001
468	0.640000	1.592217
469	0.960000	2.095847
470	0.640000	1.858731
471	0.320000	1.309624
472	0.320000	0.514389
473	0.640000	2.019432
474	0.320000	0.978012
475	0.320000	1.323014
476	0.640000	1.542746
477	0.000000	1.353328
478	0.320000	1.132231
479	0.320000	1.079316
480	0.000000	0.801989
481	0.000000	1.698686
482	0.320000	1.245257
483	0.000000	2.615376
484	0.640000	1.136192
485	0.000000	0.573968
486	0.320000	0.490522
487	0.000000	0.303127
488	0.320000	0.526674
489	0.000000	0.979638
490	0.640000	1.285288
491	0.320000	0.991832
492	0.640000	0.876847
493	0.000000	0.365873
494	0.640000	9.727395
495	3.520000	6.607622
496	0.960000	3.802851
497	0.960000	2.324856
498	1.280000	2.698929
499	1.280000	1.808860
500	0.960000	1.349912
501	0.640000	0.811175
502	0.000000	0.968554
503	2.240000	2.636693
504	2.560000	3.159652
505	0.640000	1.555060
506	0.960000	4.535095
507	4.480000	8.069649
508	0.320000	0.690634
509	0.320000	0.591873
510	0.320000	0.669512
511	0.960000	2.231427
512	0.320000	0.815388
513	0.000000	0.399398
514	1.280000	3.263714
515	0.320000	0.801543
516	0.640000	1.338126
517	3.200000	4.695545
518	1.600000	2.241815
519	0.960000	1.318708
520	0.640000	1.269105
521	0.320000	1.270653
522	0.000000	0.451432
523	0.000000	0.700837
524	0.640000	1.323031
525	2.240000	2.972040
526	3.200000	6.570403
527	0.320000	1.524326
528	0.320000	1.075354
529	1.280000	2.216419
530	0.320000	0.864272
531	0.000000	0.804479
532	3.840000	5.395036
533	0.320000	1.707380
534	0.000000	2.244413
535	1.600000	5.496586
536	1.280000	4.560948
537	0.320000	1.239236
538	0.000000	0.070920
539	0.960000	5.509254
540	0.000000	1.953331
541	0.640000	1.469683
542	0.640000	1.795090
543	0.000000	0.485340
544	0.000000	0.334889
545	0.640000	0.910420
546	0.640000	1.042208
547	0.320000	0.827157
548	1.280000	1.963350
549	0.320000	0.621243
550	1.280000	1.939208
551	0.640000	3.645903
552	9.600000	17.705013
553	0.960000	1.528734
554	0.320000	3.252284
555	0.320000	3.355501
556	0.320000	0.584558
557	0.320000	1.761076
558	0.320000	1.989826
559	0.000000	0.707205
560	1.280000	2.726488
561	0.960000	1.682869
562	0.000000	0.489918
563	0.640000	1.603039
564	0.320000	1.110705
565	2.240000	2.730370
566	0.320000	0.724286
567	0.640000	1.258482
568	0.320000	0.841154
569	0.320000	2.590832
570	0.000000	1.690707
571	1.280000	3.174701
572	0.000000	0.547882
573	0.320000	0.438999
574	0.000000	2.046733
575	0.960000	1.127646
576	0.640000	1.581776
577	0.960000	2.809661
578	3.200000	5.289362
579	1.280000	2.129927
580	0.320000	1.445654
581	0.320000	1.066227
582	0.640000	1.887453
583	0.960000	1.370409
584	0.000000	0.892064
585	0.640000	1.506513
586	0.640000	1.430102
587	1.280000	3.547147
588	0.640000	1.213777
589	0.320000	1.232269
590	0.640000	2.796658
591	0.320000	1.533420
592	0.320000	1.387583
593	1.280000	2.258781
594	0.320000	1.372951
595	1.600000	3.399626
596	1.280000	3.883360
597	0.000000	0.849721
598	0.000000	0.127139
599	0.000000	1.406760
600	0.320000	1.889925
601	0.000000	1.282348
602	2.880000	3.344400
603	0.960000	1.739746
604	0.000000	4.478930
605	0.320000	1.797241
606	0.320000	3.798156
607	0.000000	3.023898
608	0.640000	1.070162
609	0.960000	2.220973
610	0.640000	0.888698
611	0.640000	2.396588
612	0.000000	0.952696
613	0.960000	2.820797
