No.	Z Error(mm)	3D Error
352	0.000000	0.827472
353	0.320000	0.697276
354	2.240000	2.724874
355	0.320000	0.832747
356	7.040000	15.170691
357	0.960000	2.046737
358	0.000000	0.081595
359	0.640000	1.039987
360	0.960000	1.490809
361	0.320000	0.623622
362	0.640000	1.166760
363	0.320000	0.661748
364	0.960000	1.394580
365	0.000000	0.973194
366	0.320000	1.144374
367	0.320000	0.403393
368	0.640000	1.509215
369	0.640000	1.286431
370	0.320000	1.597663
371	0.640000	1.036903
372	0.000000	1.101948
373	1.280000	2.326260
374	1.280000	2.097628
375	1.600000	2.330968
376	0.000000	1.141508
377	0.320000	1.066388
378	0.640000	1.531814
379	0.000000	2.251029
380	3.520000	4.381129
381	0.640000	1.078568
382	0.000000	0.885071
383	0.960000	1.542867
384	0.640000	1.370680
385	0.320000	0.552833
386	1.600000	2.409948
387	0.640000	0.969529
388	0.000000	0.159455
389	1.920000	2.966782
390	0.320000	0.918087
391	0.320000	0.487785
392	0.000000	1.442784
393	0.960000	2.230607
394	0.640000	1.075543
395	0.000000	0.685160
396	0.640000	0.855441
397	0.320000	1.021673
398	0.320000	0.986876
399	0.320000	1.039347
400	1.280000	1.933572
401	0.000000	0.411331
402	1.280000	2.486592
403	1.600000	2.482603
404	0.960000	1.810284
405	0.320000	0.785919
406	0.320000	1.488416
407	0.320000	1.108075
408	0.640000	1.998125
409	0.960000	1.829939
410	0.640000	1.013703
411	0.320000	0.793345
412	0.640000	1.089184
413	0.640000	1.324673
414	1.280000	1.885345
415	0.640000	1.487792
416	0.320000	0.707846
417	0.640000	1.145627
418	0.320000	0.793345
419	0.640000	1.125009
420	0.320000	0.824826
421	0.640000	1.213452
422	0.640000	1.237057
423	9.600000	13.557831
424	0.960000	1.987601
425	0.640000	1.407924
426	0.320000	0.632031
427	0.000000	0.736371
428	0.320000	0.420119
429	9.280000	20.551080
430	1.280000	2.207956
431	0.640000	1.472178
432	0.000000	1.131806
433	0.000000	0.167824
434	0.640000	1.362857
435	0.640000	0.897169
436	0.640000	0.951464
437	0.640000	0.875756
438	0.320000	1.132387
439	0.960000	1.962652
440	0.320000	1.680125
441	0.320000	0.849064
442	0.960000	2.314000
443	1.280000	2.499676
444	0.000000	0.416616
445	0.320000	0.787885
446	0.320000	1.472195
447	0.320000	1.203146
448	0.000000	0.496894
449	0.640000	1.307865
450	0.320000	1.472195
451	1.600000	2.643198
452	0.000000	0.682135
453	0.320000	0.634987
454	0.320000	0.705487
455	0.640000	0.986418
456	1.280000	3.103603
457	0.960000	2.133288
458	0.960000	2.053471
459	0.640000	1.837999
460	1.280000	2.657289
461	0.960000	1.975868
462	0.320000	0.870128
463	0.320000	0.503397
464	0.320000	1.070388
465	0.640000	1.425107
466	0.960000	2.401774
467	0.320000	0.852302
468	1.280000	2.603843
469	0.640000	1.692289
470	0.960000	2.310759
471	0.640000	1.420710
472	0.000000	0.486530
473	1.600000	3.074796
474	1.920000	3.589801
475	0.640000	1.132890
476	1.600000	2.902351
477	1.280000	2.781427
478	2.240000	3.628517
479	0.320000	0.754780
480	0.640000	2.245095
481	0.320000	0.771994
482	0.640000	1.353077
483	0.640000	1.930987
484	0.640000	1.304058
485	0.640000	1.425857
486	0.000000	0.662919
487	0.000000	0.158509
488	0.640000	2.333284
489	0.320000	1.025744
490	0.640000	1.258532
491	0.320000	0.553038
492	0.320000	1.205036
493	0.640000	1.288376
494	1.280000	2.843912
495	0.320000	2.964651
496	0.960000	3.178253
497	5.440000	8.426162
498	1.280000	4.594032
499	2.560000	4.189193
500	2.560000	3.583013
501	0.960000	2.589367
502	4.800000	7.118865
503	2.240000	2.764807
504	0.000000	1.624577
505	4.480000	6.005405
506	0.960000	3.328322
507	0.960000	2.168678
508	1.920000	3.718505
509	0.000000	3.746889
510	7.360000	10.508008
511	0.000000	2.335280
512	1.280000	4.302495
513	0.000000	0.161045
514	1.280000	1.957733
515	0.640000	1.355580
516	4.480000	6.884903
517	0.320000	0.553139
518	0.640000	0.977628
519	0.000000	0.126056
520	0.320000	0.988215
521	0.000000	1.176108
522	0.320000	1.261831
523	1.280000	1.740433
524	1.280000	2.063290
525	0.320000	1.962066
526	3.200000	5.044885
527	0.960000	1.256192
528	1.600000	2.158063
529	1.920000	3.578262
530	0.640000	0.899542
531	6.400000	9.674460
532	1.280000	1.747943
533	0.960000	2.127912
534	0.000000	0.942590
535	0.320000	0.806320
536	1.280000	2.617030
537	0.320000	1.082874
538	0.320000	1.043618
539	3.520000	4.599853
540	0.960000	2.083561
541	2.560000	3.175723
542	1.280000	1.927065
543	0.320000	0.373435
544	0.000000	1.153023
545	3.200000	5.793984
546	0.640000	2.300492
547	3.200000	5.475066
548	1.600000	3.959541
549	0.960000	2.546528
550	0.000000	0.416918
551	1.920000	3.676230
552	0.320000	0.872731
553	0.640000	2.275934
554	0.640000	1.482808
555	0.960000	1.548503
556	0.320000	0.749616
557	0.320000	0.404021
558	0.960000	3.307539
559	0.320000	0.382173
560	0.640000	1.631459
561	0.960000	2.240740
562	0.000000	0.761169
563	1.920000	4.429783
564	0.320000	2.155766
565	1.600000	2.390077
566	0.320000	1.524747
567	0.640000	1.583097
568	0.320000	1.549808
569	0.960000	1.725016
570	0.000000	1.229358
571	0.320000	0.888798
572	3.200000	4.900859
573	0.960000	2.340818
574	0.320000	0.568845
575	0.640000	0.805549
576	0.000000	0.189303
577	0.000000	0.787823
578	0.000000	0.240911
579	0.640000	1.584891
580	0.960000	1.327028
581	0.320000	0.792435
582	0.320000	0.829750
583	0.960000	2.141898
584	0.000000	1.014885
585	0.320000	1.363774
586	2.560000	5.290688
587	0.000000	0.764885
588	1.600000	3.729688
589	1.280000	1.984050
590	1.280000	2.102589
591	0.960000	1.421626
592	0.320000	2.092075
593	0.960000	2.952646
594	0.960000	2.339520
595	0.640000	1.432355
596	0.000000	4.365086
597	0.320000	2.675950
598	1.280000	3.605831
599	8.640000	22.045717
600	1.280000	2.659446
601	1.600000	3.095039
602	6.720000	16.762778
603	1.920000	3.915141
604	1.600000	3.769398
605	0.320000	1.372729
606	1.600000	2.309914
607	1.280000	1.510667
608	2.240000	4.735714
609	0.960000	2.891247
610	1.600000	3.896385
611	1.280000	1.797911
612	1.280000	2.167418
613	0.960000	3.086508
614	0.640000	2.316931
615	0.960000	3.809999
616	0.320000	0.573908
617	0.640000	1.464886
618	0.960000	1.745063
619	1.600000	2.659804
620	0.960000	2.083050
621	0.960000	3.008463
622	2.240000	4.002970
623	0.640000	0.810394
624	0.960000	1.547555
625	0.640000	1.709690
626	0.000000	0.415959
627	1.280000	2.732170
628	0.640000	1.105178
629	1.920000	3.748022
630	0.960000	2.001986
631	1.280000	2.074364
632	1.280000	3.043490
633	1.280000	2.566976
634	0.640000	1.328161
635	2.240000	3.609940
636	1.600000	3.196257
637	1.280000	1.665944
638	0.640000	1.062436
639	0.320000	2.916911
640	0.960000	1.474216
641	0.960000	1.262831
642	0.320000	1.244924
643	0.640000	1.004624
644	0.640000	1.476227
645	0.320000	0.701592
646	0.320000	0.665620
647	0.000000	0.746374
648	0.000000	1.715010
649	0.320000	0.389354
650	0.000000	0.370703
651	0.640000	1.360618
652	1.600000	1.939203
653	0.320000	1.224006
654	0.960000	1.643021
655	0.960000	1.333284
656	0.960000	1.626769
657	0.640000	1.058020
658	2.240000	3.069799
659	0.640000	0.847925
660	0.320000	0.956023
661	0.320000	0.876338
662	1.280000	1.667738
663	0.320000	2.698908
664	0.960000	1.164260
665	0.960000	1.528858
666	0.320000	0.483660
667	0.960000	1.419145
668	0.320000	0.986043
669	1.280000	1.837616
670	0.000000	1.328192
671	1.920000	2.193513
672	0.640000	1.895358
673	0.640000	1.061144
674	0.640000	2.358567
675	1.280000	1.815691
676	0.320000	1.110215
677	0.320000	0.438648
678	0.000000	0.462322
679	0.960000	1.505974
680	0.320000	0.831939
681	1.920000	2.559499
