No.	Z Error(mm)	3D Error
534	0.640000	3.405430
535	0.640000	3.569172
536	0.000000	1.989741
537	0.320000	1.398940
538	1.600000	3.157001
539	0.320000	1.693187
540	0.320000	2.648445
541	0.000000	1.350452
542	0.000000	0.676593
543	0.000000	0.302699
544	0.960000	3.029788
545	0.320000	2.471668
546	0.640000	0.990020
547	0.640000	2.203843
548	0.640000	2.679632
549	0.320000	0.979677
550	0.320000	1.021543
551	0.320000	1.872735
552	0.000000	2.007833
553	0.320000	1.469311
554	0.960000	2.989740
555	0.000000	0.381177
556	0.640000	2.368407
557	0.000000	2.384963
558	0.320000	2.508972
559	0.640000	1.583894
560	0.000000	2.619616
561	0.000000	0.494881
562	0.320000	1.714886
563	0.000000	0.486900
564	0.640000	3.518753
565	0.000000	1.365976
566	0.320000	1.362161
567	0.000000	0.382323
568	0.320000	0.519725
569	0.000000	0.805010
570	0.960000	3.332497
571	0.640000	1.736101
572	0.320000	1.448906
573	0.640000	1.321117
574	0.000000	0.669665
575	0.320000	1.647650
576	0.000000	2.234538
577	0.320000	1.060243
578	0.320000	1.885728
579	0.000000	0.927335
580	0.000000	0.259382
581	0.320000	1.634505
582	0.960000	2.334780
583	0.000000	0.974401
584	0.640000	1.327645
585	0.320000	1.560439
586	0.320000	3.675774
587	0.320000	1.877666
588	0.320000	2.686472
589	0.320000	1.609755
590	0.000000	3.190311
591	0.320000	3.657302
592	0.000000	4.303094
593	0.320000	2.930509
594	0.320000	2.696308
595	0.000000	4.053253
596	0.000000	0.983936
597	0.000000	3.810113
598	0.320000	3.895795
599	0.320000	3.191630
600	0.320000	3.740400
601	0.640000	3.217506
602	0.320000	2.849719
603	0.640000	3.420243
604	0.320000	3.864863
605	0.320000	3.052541
606	0.640000	5.405070
607	0.320000	3.144781
608	0.000000	2.100203
609	0.320000	2.422168
610	0.000000	3.434533
611	0.000000	2.046653
612	0.000000	2.575218
613	0.640000	4.867690
614	0.320000	3.024433
615	0.320000	4.306543
616	0.320000	1.296654
617	0.640000	2.837864
618	0.000000	3.302424
619	0.000000	2.402613
620	0.000000	1.300680
621	0.320000	2.172751
622	0.000000	3.411696
623	0.320000	1.953520
624	0.320000	2.600547
625	0.320000	1.892213
626	0.000000	0.272317
627	0.320000	0.614349
628	0.320000	4.541856
629	0.640000	1.738594
630	0.000000	2.213396
631	0.000000	2.440369
632	0.000000	1.426827
633	0.000000	4.033105
634	0.000000	2.771127
635	0.320000	2.912121
636	0.320000	3.655141
637	1.920000	6.419190
638	0.000000	1.732742
639	0.960000	2.017256
640	0.960000	2.924302
641	0.640000	2.323601
642	0.320000	1.101174
643	0.320000	1.764931
644	0.320000	2.181676
645	0.320000	1.359779
646	0.000000	1.872267
647	0.000000	0.817969
648	0.640000	1.281022
649	0.320000	1.657214
650	0.000000	0.596833
651	0.000000	1.010394
652	0.320000	2.022350
653	0.320000	0.792349
654	0.320000	1.515464
655	0.640000	1.349401
656	1.600000	1.965153
657	0.320000	2.750838
658	0.960000	1.422749
659	0.000000	1.719976
660	0.320000	1.443895
661	0.000000	0.957446
662	0.320000	0.932581
